"","yearID","teamID","ob_perc","slug_perc","ops","lgID","franchID","divID","Rank","G","Ghome","W","L","DivWin","WCWin","LgWin","WSWin","R","AB","H","X2B","X3B","HR","BB","SO","SB","CS","HBP","SF","RA","ER","ERA","CG","SHO","SV","IPouts","HA","HRA","BBA","SOA","E","DP","FP","name","park","attendance","BPF","PPF","teamIDBR","teamIDlahman45","teamIDretro","payroll","avg_pay","std_pay","z_pay"
"177",2006,"CIN",0.251552631578947,0.298894736842105,0.550447368421053,"NL","CIN","C",3,162,82,80,82,"N","N","N","N",749,5515,1419,291,12,217,614,1192,124,33,59,38,801,725,4.51,9,10,36,4337,1576,213,464,1053,128,139,0.979,"Cincinnati Reds","Great American Ball Park",2134607,104,104,"CIN","CIN","CIN",60909519,77382420.5666667,32264948.0543075,-0.510551002249869
"178",2006,"CLE",0.320730769230769,0.419769230769231,0.7405,"AL","CLE","C",4,162,81,78,84,"N","N","N","N",870,5619,1576,351,27,196,556,1204,55,23,54,43,782,698,4.41,13,13,24,4270,1583,166,429,948,118,165,0.981,"Cleveland Indians","Jacobs Field",1997995,99,98,"CLE","CLE","CLE",56031500,77382420.5666667,32264948.0543075,-0.661737329647311
"179",2006,"COL",0.25375,0.320818181818182,0.574568181818182,"NL","COL","W",4,162,81,76,86,"N","N","N","N",813,5562,1504,325,54,157,561,1108,85,50,60,45,812,749,4.66,5,8,34,4342,1549,155,553,952,91,190,0.985,"Colorado Rockies","Coors Field",2104362,109,109,"COL","COL","COL",41233000,77382420.5666667,32264948.0543075,-1.12039295726808
"180",2006,"DET",0.239888888888889,0.317666666666667,0.557555555555556,"AL","DET","C",2,162,81,95,67,"N","Y","Y","N",822,5642,1548,294,40,203,430,1133,60,40,45,36,675,618,3.84,3,16,46,4344,1420,160,489,1003,106,162,0.983,"Detroit Tigers","Comerica Park",2595937,100,100,"DET","DET","DET",82612866,77382420.5666667,32264948.0543075,0.162109215999034
"181",2006,"FLO",0.250939393939394,0.299606060606061,0.550545454545455,"NL","FLA","E",4,162,81,78,84,"N","N","N","N",758,5502,1454,309,42,182,497,1249,110,58,74,42,772,696,4.37,6,6,41,4300,1465,166,622,1088,126,166,0.979,"Florida Marlins","Dolphin Stadium",1164134,95,96,"FLA","FLO","FLO",14671500,77382420.5666667,32264948.0543075,-1.94362378830157
"182",2006,"HOU",0.2174375,0.26684375,0.48428125,"NL","HOU","C",2,162,81,82,80,"N","N","N","N",735,5521,1407,275,27,174,585,1076,79,36,73,46,719,666,4.08,5,12,42,4406,1425,182,480,1160,80,164,0.987,"Houston Astros","Minute Maid Park",3022763,100,99,"HOU","HOU","HOU",88694435,77382420.5666667,32264948.0543075,0.35059763351527
"183",2006,"KCA",0.283064516129032,0.336096774193548,0.619161290322581,"AL","KCR","C",5,162,81,62,100,"N","N","N","N",757,5589,1515,335,37,124,474,1040,65,34,64,48,971,896,5.65,3,5,35,4279,1648,213,637,904,98,189,0.984,"Kansas City Royals","Kauffman Stadium",1372638,101,103,"KCR","KCA","KCA",47294000,77382420.5666667,32264948.0543075,-0.93254204271529
"184",2006,"LAA",0.256448275862069,0.311344827586207,0.567793103448276,"AL","ANA","W",2,162,81,89,73,"N","N","N","N",766,5609,1539,309,29,159,486,914,148,57,42,53,732,652,4.04,5,12,50,4358,1410,158,471,1164,124,154,0.979,"Los Angeles Angels of Anaheim","Angel Stadium",3406790,100,100,"LAA","ANA","ANA",103472000,77382420.5666667,32264948.0543075,0.8086044145932
"185",2006,"LAN",0.279613636363636,0.330340909090909,0.609954545454545,"NL","LAD","W",2,162,81,88,74,"N","Y","N","N",820,5628,1552,307,58,153,601,959,128,49,51,48,751,686,4.23,1,10,40,4381,1524,152,492,1068,115,174,0.982,"Los Angeles Dodgers","Dodger Stadium",3758545,101,100,"LAD","LAN","LAN",98447187,77382420.5666667,32264948.0543075,0.65286844404267
"186",2006,"MIL",0.210540540540541,0.247918918918919,0.458459459459459,"NL","MIL","C",4,162,81,75,87,"N","N","N","N",730,5433,1400,301,20,180,502,1233,71,37,82,53,833,763,4.82,7,8,43,4277,1454,177,514,1145,117,126,0.98,"Milwaukee Brewers","Miller Park",2335643,101,101,"MIL","ML4","MIL",57568333,77382420.5666667,32264948.0543075,-0.614105670751929
"187",2006,"MIN",0.258433333333333,0.286133333333333,0.544566666666667,"AL","MIN","C",1,162,81,96,66,"Y","N","N","N",801,5602,1608,275,34,143,490,872,101,42,50,55,683,632,3.95,1,6,40,4318,1490,182,356,1164,84,135,0.986,"Minnesota Twins","Hubert H Humphrey Metrodome",2285018,98,98,"MIN","MIN","MIN",63396006,77382420.5666667,32264948.0543075,-0.433486350051613
"188",2006,"NYA",0.26821875,0.3136875,0.58190625,"AL","NYY","E",1,162,81,97,65,"Y","N","N","N",930,5651,1608,327,21,210,649,1053,139,35,72,49,767,708,4.41,5,8,43,4331,1463,170,496,1019,104,145,0.983,"New York Yankees","Yankee Stadium II",4248067,101,99,"NYY","NYA","NYA",194663079,77382420.5666667,32264948.0543075,3.63492475598998
"189",2006,"NYN",0.23585,0.255025,0.490875,"NL","NYM","E",1,162,81,97,65,"Y","N","N","N",834,5558,1469,323,41,200,547,1071,146,35,62,47,731,673,4.14,5,12,43,4384,1402,180,527,1161,104,131,0.983,"New York Mets","Shea Stadium",3379535,98,97,"NYM","NYN","NYN",101084963,77382420.5666667,32264948.0543075,0.734622054665572
"190",2006,"OAK",0.257375,0.290541666666667,0.547916666666667,"AL","OAK","W",1,162,81,93,69,"Y","N","N","N",771,5500,1429,266,22,175,650,976,61,20,50,56,727,679,4.21,5,11,54,4355,1525,162,529,1003,84,173,0.986,"Oakland Athletics","McAfee Coliseum",1976625,97,97,"OAK","OAK","OAK",62243079,77382420.5666667,32264948.0543075,-0.469219461974168
"191",2006,"PHI",0.232157894736842,0.262921052631579,0.495078947368421,"NL","PHI","E",2,162,81,85,77,"N","N","N","N",865,5687,1518,294,41,216,626,1203,92,25,95,44,812,747,4.6,4,6,42,4381,1561,211,512,1138,104,153,0.983,"Philadelphia Phillies","Citizens Bank Park",2701815,105,104,"PHI","PHI","PHI",88273333,77382420.5666667,32264948.0543075,0.337546256544472
"192",2006,"PIT",0.233472222222222,0.243722222222222,0.477194444444444,"NL","PIT","C",5,162,81,67,95,"N","N","N","N",691,5558,1462,286,17,141,459,1200,68,23,89,49,797,720,4.52,2,10,39,4305,1545,156,620,1060,104,168,0.983,"Pittsburgh Pirates","PNC Park",1861549,98,99,"PIT","PIT","PIT",46717750,77382420.5666667,32264948.0543075,-0.950401981588586
"193",2006,"SDN",0.290512820512821,0.333076923076923,0.623589743589744,"NL","SDP","W",1,162,81,88,74,"Y","N","N","N",731,5576,1465,298,38,161,564,1104,123,31,40,47,679,629,3.87,4,11,50,4391,1385,176,468,1097,92,138,0.985,"San Diego Padres","Petco Park",2659757,91,90,"SDP","SDN","SDN",69896141,77382420.5666667,32264948.0543075,-0.232025154792314
"194",2006,"SEA",0.275068965517241,0.320310344827586,0.595379310344828,"AL","SEA","W",4,162,81,78,84,"N","N","N","N",756,5670,1540,266,42,172,404,974,106,37,63,38,792,739,4.6,6,6,47,4340,1500,183,560,1067,88,150,0.985,"Seattle Mariners","Safeco Field",2481165,97,97,"SEA","SEA","SEA",87959833,77382420.5666667,32264948.0543075,0.327829829929672
"195",2006,"SFN",0.285564102564103,0.356947368421053,0.623710526315789,"NL","SFG","W",3,161,81,76,85,"N","N","N","N",746,5472,1418,297,52,163,494,891,58,25,53,37,790,735,4.63,7,9,37,4289,1422,153,584,992,91,132,0.985,"San Francisco Giants","AT&T Park",3130313,100,100,"SFG","SFN","SFN",90056419,77382420.5666667,32264948.0543075,0.392810129804046
"196",2006,"SLN",0.274459459459459,0.345837837837838,0.620297297297297,"NL","STL","C",1,161,80,83,78,"Y","N","Y","Y",781,5522,1484,292,27,184,531,922,59,32,61,40,762,721,4.54,6,9,38,4289,1475,193,504,970,98,170,0.984,"St. Louis Cardinals","Busch Stadium III",3407104,99,99,"STL","SLN","SLN",88891371,77382420.5666667,32264948.0543075,0.356701347045771
"197",2006,"TBA",0.241533333333333,0.2983,0.539833333333333,"AL","TBD","E",5,162,81,61,101,"N","N","N","N",689,5474,1395,267,33,190,441,1106,134,52,47,43,856,782,4.96,3,7,33,4261,1600,180,606,979,116,156,0.981,"Tampa Bay Devil Rays","Tropicana Field",1368950,99,101,"TBD","TBA","TBA",34917967,77382420.5666667,32264948.0543075,-1.31611721473072
"198",2006,"TEX",0.298766666666667,0.340344827586207,0.614931034482759,"AL","TEX","W",3,162,81,80,82,"N","N","N","N",835,5659,1571,357,23,183,505,1061,53,24,40,50,784,731,4.6,3,8,42,4294,1558,162,496,972,98,174,0.984,"Texas Rangers","Ameriquest Field",2388757,101,101,"TEX","TEX","TEX",68228662,77382420.5666667,32264948.0543075,-0.283705975638309
"199",2006,"TOR",0.2575,0.335,0.5925,"AL","TOR","E",2,162,81,87,75,"N","N","N","N",809,5596,1591,348,27,199,514,906,65,33,63,52,754,694,4.37,6,6,42,4285,1447,185,504,1076,99,157,0.984,"Toronto Blue Jays","Rogers Centre",2302212,100,100,"TOR","TOR","TOR",71365000,77382420.5666667,32264948.0543075,-0.186500240339402
"200",2006,"WAS",0.245471698113208,0.265132075471698,0.510603773584906,"NL","WSN","E",5,162,81,71,91,"N","N","N","N",746,5495,1437,322,22,164,594,1156,123,62,69,49,872,803,5.03,1,3,32,4309,1535,193,584,960,131,123,0.978,"Washington Nationals","R.F.K. Stadium",2153056,94,95,"WSN","MON","WAS",63143000,77382420.5666667,32264948.0543075,-0.441327862753699
"201",2007,"ARI",0.238235294117647,0.285205882352941,0.523441176470588,"NL","ARI","W",1,162,81,90,72,"Y","N","N","N",712,5398,1350,286,40,171,532,1111,109,24,57,58,732,662,4.13,7,12,51,4323,1446,169,546,1088,106,157,0.983,"Arizona Diamondbacks","Chase Field",2325249,107,107,"ARI","ARI","ARI",52067546,82556299.5666667,33907053.7690549,-0.899186162688428
"202",2007,"ATL",0.250555555555556,0.291805555555556,0.542361111111111,"NL","ATL","E",3,162,81,84,78,"N","N","N","N",810,5689,1562,328,27,176,534,1149,64,30,49,47,733,665,4.11,1,6,36,4369,1442,172,537,1106,107,141,0.983,"Atlanta Braves","Turner Field",2745207,98,98,"ATL","ATL","ATL",87290833,82556299.5666667,33907053.7690549,0.139632699012448
"203",2007,"BAL",0.281923076923077,0.350730769230769,0.632653846153846,"AL","BAL","E",4,162,81,69,93,"N","N","N","N",756,5631,1529,306,30,142,500,939,144,42,47,47,868,827,5.17,4,9,30,4316,1491,161,696,1087,79,155,0.987,"Baltimore Orioles","Oriole Park at Camden Yards",2164822,101,102,"BAL","BAL","BAL",93174808,82556299.5666667,33907053.7690549,0.313165175177333
"204",2007,"BOS",0.30128,0.4002,0.70148,"AL","BOS","E",1,162,81,96,66,"Y","N","Y","Y",867,5589,1561,352,35,166,689,1042,96,24,64,54,657,618,3.87,5,13,45,4316,1350,151,482,1149,81,145,0.986,"Boston Red Sox","Fenway Park II",2970755,106,105,"BOS","BOS","BOS",143026214,82556299.5666667,33907053.7690549,1.78340220430832
"205",2007,"CHA",0.226535714285714,0.271107142857143,0.497642857142857,"AL","CHW","C",4,162,81,72,90,"N","N","N","N",693,5441,1341,249,20,190,532,1149,78,45,52,35,839,763,4.77,9,9,42,4322,1556,174,499,1015,108,168,0.982,"Chicago White Sox","U.S. Cellular Field",2684395,104,104,"CHW","CHA","CHA",108671833,82556299.5666667,33907053.7690549,0.770209455861587
"206",2007,"CHN",0.230475,0.2625,0.492975,"NL","CHC","C",1,162,81,85,77,"Y","N","N","N",752,5643,1530,340,28,151,500,1054,86,33,40,37,690,650,4.04,2,10,39,4340,1340,165,573,1211,94,134,0.984,"Chicago Cubs","Wrigley Field",3252462,105,104,"CHC","CHN","CHN",99670332,82556299.5666667,33907053.7690549,0.504733691989257
"207",2007,"CIN",0.23475,0.29575,0.5305,"NL","CIN","C",5,162,81,72,90,"N","N","N","N",783,5607,1496,293,23,204,536,1113,97,31,66,46,853,796,4.94,6,7,34,4349,1605,198,482,1068,95,155,0.984,"Cincinnati Reds","Great American Ball Park",2058593,104,104,"CIN","CIN","CIN",68524980,82556299.5666667,33907053.7690549,-0.413817126732264
"208",2007,"CLE",0.2875,0.353607142857143,0.641107142857143,"AL","CLE","C",1,162,80,96,66,"Y","N","N","N",811,5604,1504,305,27,178,590,1202,72,41,80,59,704,658,4.05,9,9,49,4388,1519,146,410,1047,92,167,0.985,"Cleveland Indians","Jacobs Field",2275912,101,100,"CLE","CLE","CLE",61673267,82556299.5666667,33907053.7690549,-0.615890507883804
"209",2007,"COL",0.280325581395349,0.274357142857143,0.537547619047619,"NL","COL","W",2,163,82,90,73,"N","Y","Y","N",860,5691,1591,313,36,171,622,1152,100,31,58,44,758,706,4.32,4,7,39,4416,1497,164,504,967,68,180,0.989,"Colorado Rockies","Coors Field",2376250,107,108,"COL","COL","COL",54041000,82556299.5666667,33907053.7690549,-0.84098429078763
"210",2007,"DET",0.235592592592593,0.316222222222222,0.551814814814815,"AL","DET","C",2,162,81,88,74,"N","N","N","N",887,5757,1652,352,50,177,474,1054,103,30,56,45,797,735,4.57,1,9,44,4342,1498,174,566,1047,99,148,0.984,"Detroit Tigers","Comerica Park",3047133,102,101,"DET","DET","DET",94800369,82556299.5666667,33907053.7690549,0.361106851592863
"211",2007,"FLO",0.210790697674419,0.225857142857143,0.417857142857143,"NL","FLA","E",5,162,81,71,91,"N","N","N","N",790,5627,1504,340,38,201,521,1332,105,34,82,42,891,793,4.94,0,4,40,4331,1617,176,661,1142,137,159,0.977,"Florida Marlins","Dolphin Stadium",1370511,97,98,"FLA","FLO","FLO",30507000,82556299.5666667,33907053.7690549,-1.53505815990917
"212",2007,"HOU",0.261727272727273,0.305,0.566727272727273,"NL","HOU","C",4,162,81,73,89,"N","N","N","N",723,5605,1457,293,30,167,547,1043,65,33,55,40,813,761,4.68,2,6,38,4394,1566,206,510,1109,103,128,0.983,"Houston Astros","Minute Maid Park",3020405,100,100,"HOU","HOU","HOU",87759000,82556299.5666667,33907053.7690549,0.153440062022775
"213",2007,"KCA",0.298903225806452,0.358935483870968,0.657838709677419,"AL","KCR","C",5,162,81,69,93,"N","N","N","N",706,5534,1447,300,46,102,428,1069,78,44,89,47,778,716,4.48,2,6,36,4312,1547,168,520,993,106,160,0.982,"Kansas City Royals","Kauffman Stadium",1616867,100,101,"KCR","KCA","KCA",67116500,82556299.5666667,33907053.7690549,-0.455356565976774
"214",2007,"LAA",0.274137931034483,0.320068965517241,0.594206896551724,"AL","ANA","W",1,162,81,94,68,"Y","N","N","N",822,5554,1578,324,23,123,507,883,139,55,40,65,731,674,4.23,5,9,43,4305,1480,151,477,1156,101,154,0.983,"Los Angeles Angels of Anaheim","Angel Stadium",3365632,101,100,"LAA","ANA","ANA",109251333,82556299.5666667,33907053.7690549,0.787300294952091
"215",2007,"LAN",0.261972222222222,0.329388888888889,0.591361111111111,"NL","LAD","W",4,162,81,82,80,"N","N","N","N",735,5614,1544,276,35,129,511,864,137,50,41,55,727,677,4.2,4,6,43,4350,1443,146,518,1184,114,160,0.981,"Los Angeles Dodgers","Dodger Stadium",3857036,101,100,"LAD","LAN","LAN",108454524,82556299.5666667,33907053.7690549,0.763800494426007
"216",2007,"MIL",0.27151724137931,0.364241379310345,0.635758620689655,"NL","MIL","C",2,162,81,83,79,"N","N","N","N",801,5554,1455,310,37,231,501,1137,96,32,76,47,776,708,4.41,3,6,49,4333,1513,161,507,1174,109,144,0.982,"Milwaukee Brewers","Miller Park",2869144,100,100,"MIL","ML4","MIL",70986500,82556299.5666667,33907053.7690549,-0.341221022783931
"217",2007,"MIN",0.277206896551724,0.325655172413793,0.602862068965517,"AL","MIN","C",3,162,81,79,83,"N","N","N","N",718,5522,1460,273,36,118,512,839,112,30,48,45,725,663,4.15,5,8,38,4310,1505,185,420,1094,95,151,0.984,"Minnesota Twins","Hubert H Humphrey Metrodome",2296383,95,95,"MIN","MIN","MIN",71439500,82556299.5666667,33907053.7690549,-0.3278609708288
"218",2007,"NYA",0.288967741935484,0.3217,0.586966666666667,"AL","NYY","E",2,162,81,94,68,"N","Y","N","N",968,5717,1656,326,32,201,637,991,123,40,78,54,777,724,4.49,1,5,34,4352,1498,150,578,1009,88,174,0.985,"New York Yankees","Yankee Stadium II",4271083,101,100,"NYY","NYA","NYA",189259045,82556299.5666667,33907053.7690549,3.14691881400545
"219",2007,"NYN",0.247575,0.28495,0.532525,"NL","NYM","E",2,162,81,88,74,"N","N","N","N",804,5605,1543,294,27,177,549,981,200,46,54,58,750,687,4.26,2,10,39,4357,1415,165,570,1134,101,124,0.983,"New York Mets","Shea Stadium",3853955,98,97,"NYM","NYN","NYN",115231663,82556299.5666667,33907053.7690549,0.963674510203371
"220",2007,"OAK",0.309257142857143,0.318529411764706,0.607470588235294,"AL","OAK","W",3,162,81,76,86,"N","N","N","N",741,5577,1430,295,16,171,664,1119,52,20,49,56,758,689,4.28,4,9,36,4344,1468,138,530,1036,90,153,0.985,"Oakland Athletics","McAfee Coliseum",1921844,94,94,"OAK","OAK","OAK",79366940,82556299.5666667,33907053.7690549,-0.0940618311573097
"221",2007,"PHI",0.2444,0.283314285714286,0.527714285714286,"NL","PHI","E",1,162,81,89,73,"Y","N","N","N",892,5688,1558,326,41,213,641,1205,138,19,90,52,821,767,4.73,5,5,42,4375,1555,198,558,1050,89,162,0.986,"Philadelphia Phillies","Citizens Bank Park",3108325,104,103,"PHI","PHI","PHI",89428213,82556299.5666667,33907053.7690549,0.202669140177698
"222",2007,"PIT",0.262447368421053,0.308789473684211,0.571236842105263,"NL","PIT","C",6,162,81,68,94,"N","N","N","N",724,5569,1463,322,31,148,463,1135,68,30,71,51,846,793,4.93,4,5,32,4343,1627,174,518,997,83,190,0.986,"Pittsburgh Pirates","PNC Park",1749142,97,98,"PIT","PIT","PIT",38537833,82556299.5666667,33907053.7690549,-1.29820971372157
"223",2007,"SDN",0.243952380952381,0.281261904761905,0.525214285714286,"NL","SDP","W",3,163,81,89,74,"N","N","N","N",741,5612,1408,322,31,171,557,1229,55,24,49,44,666,611,3.7,1,20,45,4454,1406,119,474,1136,92,147,0.985,"San Diego Padres","Petco Park",2790074,90,90,"SDP","SDN","SDN",58110567,82556299.5666667,33907053.7690549,-0.720963040114589
"224",2007,"SEA",0.334111111111111,0.478185185185185,0.812296296296296,"AL","SEA","W",2,162,82,88,74,"N","N","N","N",794,5684,1629,284,22,153,389,861,81,30,62,40,813,754,4.73,6,12,43,4303,1578,147,546,1020,90,167,0.985,"Seattle Mariners","Safeco Field",2672223,96,97,"SEA","SEA","SEA",106460833,82556299.5666667,33907053.7690549,0.705001785060715
"225",2007,"SFN",0.239108108108108,0.282189189189189,0.521297297297297,"NL","SFG","W",5,162,81,71,91,"N","N","N","N",683,5538,1407,267,37,131,532,907,119,33,39,36,720,677,4.19,5,10,37,4361,1442,133,593,1057,88,148,0.986,"San Francisco Giants","AT&T Park",3223215,101,101,"SFG","SFN","SFN",90219056,82556299.5666667,33907053.7690549,0.225992989114457
"226",2007,"SLN",0.24835,0.271975,0.520325,"NL","STL","C",3,162,81,78,84,"N","N","N","N",725,5529,1513,279,13,141,506,909,56,33,54,54,829,741,4.65,2,8,34,4307,1514,168,509,945,121,155,0.98,"St. Louis Cardinals","Busch Stadium III",3552180,99,99,"STL","SLN","SLN",90286823,82556299.5666667,33907053.7690549,0.227991599800646
"227",2007,"TBA",0.3375,0.435678571428571,0.773178571428571,"AL","TBD","E",5,162,81,66,96,"N","N","N","N",782,5593,1500,291,36,187,545,1324,131,48,53,52,944,879,5.53,2,2,28,4289,1649,199,568,1194,117,155,0.98,"Tampa Bay Devil Rays","Tropicana Field",1387603,98,100,"TBD","TBA","TBA",24123500,82556299.5666667,33907053.7690549,-1.72332282140052
"228",2007,"TEX",0.266393939393939,0.341363636363636,0.607757575757576,"AL","TEX","W",4,162,81,75,87,"N","N","N","N",816,5555,1460,298,36,179,503,1224,88,25,56,42,844,755,4.75,0,6,42,4290,1525,155,668,976,124,179,0.98,"Texas Rangers","Rangers Ballpark in Arlington",2353862,101,101,"TEX","TEX","TEX",68318675,82556299.5666667,33907053.7690549,-0.419901553925648
"229",2007,"TOR",0.286965517241379,0.342344827586207,0.629310344827586,"AL","TOR","E",3,162,81,83,79,"N","N","N","N",753,5536,1434,344,24,165,533,1044,57,22,47,48,699,644,4,11,9,44,4346,1383,157,479,1067,102,160,0.984,"Toronto Blue Jays","Rogers Centre",2360644,100,99,"TOR","TOR","TOR",81942800,82556299.5666667,33907053.7690549,-0.0180935675168147
"230",2007,"WAS",0.222525,0.23205,0.454575,"NL","WSN","E",4,162,81,73,89,"N","N","N","N",673,5520,1415,309,31,123,524,1128,69,23,53,41,783,736,4.58,0,6,46,4340,1502,187,580,931,109,153,0.982,"Washington Nationals","R.F.K. Stadium",1943812,94,95,"WSN","MON","WAS",36947500,82556299.5666667,33907053.7690549,-1.34511243227777
"231",2008,"ARI",0.258032258064516,0.306838709677419,0.564870967741935,"NL","ARI","W",2,162,81,82,80,"N","N","N","N",720,5409,1355,318,47,159,587,1287,58,23,49,43,706,635,3.98,6,9,39,4304,1403,147,451,1229,113,137,0.981,"Arizona Diamondbacks","Chase Field",2509924,108,108,"ARI","ARI","ARI",66202712,89495289,37802000.7497743,-0.616173126766024
"232",2008,"ATL",0.262710526315789,0.271702702702703,0.514486486486487,"NL","ATL","E",4,162,81,72,90,"N","N","N","N",753,5604,1514,316,33,130,618,1023,58,27,42,34,778,714,4.46,2,7,26,4322,1439,156,586,1076,107,149,0.983,"Atlanta Braves","Turner Field",2532834,98,98,"ATL","ATL","ATL",102365683,89495289,37802000.7497743,0.340468592792059
"233",2008,"BAL",0.2536,0.32964,0.58324,"AL","BAL","E",5,161,81,68,93,"N","N","N","N",782,5559,1486,322,30,172,533,990,81,37,42,48,869,810,5.13,4,4,35,4266,1538,184,687,922,100,163,0.983,"Baltimore Orioles","Oriole Park at Camden Yards",1950075,101,102,"BAL","BAL","BAL",67196246,89495289,37802000.7497743,-0.589890549645925
"234",2008,"BOS",0.23903125,0.28678125,0.5258125,"AL","BOS","E",2,162,81,95,67,"N","Y","N","N",845,5596,1565,353,33,173,646,1068,120,35,70,62,694,645,4.01,5,16,47,4339,1369,147,548,1185,85,149,0.986,"Boston Red Sox","Fenway Park II",3048250,108,106,"BOS","BOS","BOS",133390035,89495289,37802000.7497743,1.16117520579283
"235",2008,"CHA",0.247269230769231,0.317153846153846,0.564423076923077,"AL","CHW","C",1,163,82,89,74,"Y","N","N","N",811,5553,1458,296,13,235,540,1016,67,34,63,47,729,658,4.06,4,10,34,4373,1471,156,460,1147,108,155,0.983,"Chicago White Sox","U.S. Cellular Field",2500648,105,105,"CHW","CHA","CHA",121189332,89495289,37802000.7497743,0.838422368429514
"236",2008,"CHN",0.223970588235294,0.278588235294118,0.502558823529412,"NL","CHC","C",1,161,81,97,64,"Y","N","N","N",855,5588,1552,329,21,184,636,1186,87,34,50,45,671,624,3.87,2,8,44,4352,1329,160,548,1264,99,118,0.983,"Chicago Cubs","Wrigley Field",3300200,108,107,"CHC","CHN","CHN",118345833,89495289,37802000.7497743,0.763201508591375
"237",2008,"CIN",0.219619047619048,0.261095238095238,0.480714285714286,"NL","CIN","C",5,162,81,74,88,"N","N","N","N",704,5465,1351,269,24,187,560,1125,85,47,50,41,800,729,4.55,2,6,34,4327,1542,201,557,1227,114,156,0.981,"Cincinnati Reds","Great American Ball Park",2058632,102,103,"CIN","CIN","CIN",74117695,89495289,37802000.7497743,-0.406793124570049
"238",2008,"CLE",0.305740740740741,0.358740740740741,0.664481481481481,"AL","CLE","C",3,162,81,81,81,"N","N","N","N",805,5543,1455,339,22,171,560,1213,77,29,103,49,761,711,4.45,10,13,31,4311,1530,170,444,986,94,182,0.985,"Cleveland Indians","Jacobs Field",2169760,98,98,"CLE","CLE","CLE",78970066,89495289,37802000.7497743,-0.278430315624573
"239",2008,"COL",0.229159090909091,0.231666666666667,0.424119047619048,"NL","COL","W",3,162,81,74,88,"N","N","N","N",747,5557,1462,310,28,160,570,1209,141,37,57,38,822,766,4.77,3,8,36,4338,1547,148,562,1041,96,176,0.985,"Colorado Rockies","Coors Field",2650218,109,109,"COL","COL","COL",68655500,89495289,37802000.7497743,-0.551287989700504
"240",2008,"DET",0.268857142857143,0.327928571428571,0.596785714285714,"AL","DET","C",5,162,81,74,88,"N","N","N","N",821,5641,1529,293,41,200,572,1076,63,31,44,44,857,786,4.9,1,2,34,4335,1541,172,644,991,113,172,0.981,"Detroit Tigers","Comerica Park",3202645,103,103,"DET","DET","DET",137685196,89495289,37802000.7497743,1.27479778964577
"241",2008,"FLO",0.217951219512195,0.236878048780488,0.454829268292683,"NL","FLA","E",3,161,81,84,77,"N","N","N","N",770,5499,1397,302,28,208,543,1371,76,28,69,46,767,707,4.43,2,8,36,4306,1421,161,586,1127,117,122,0.98,"Florida Marlins","Dolphin Stadium",1335076,101,101,"FLA","FLO","FLO",21811500,89495289,37802000.7497743,-1.7904816585774
"242",2008,"HOU",0.217621621621622,0.256054054054054,0.473675675675676,"NL","HOU","C",3,161,80,86,75,"N","N","N","N",712,5451,1432,284,22,167,449,1051,114,52,52,41,743,691,4.36,4,13,48,4276,1453,197,492,1095,67,142,0.989,"Houston Astros","Minute Maid Park",2779487,98,98,"HOU","HOU","HOU",88930414,89495289,37802000.7497743,-0.0149429921378797
"243",2008,"KCA",0.29844,0.35664,0.65508,"AL","KCR","C",4,162,81,75,87,"N","N","N","N",691,5608,1507,303,28,120,392,1005,79,38,50,36,781,720,4.48,2,8,44,4337,1473,159,515,1085,96,159,0.984,"Kansas City Royals","Kauffman Stadium",1578922,98,100,"KCR","KCA","KCA",58245500,89495289,37802000.7497743,-0.826670239145652
"244",2008,"LAA",0.252888888888889,0.285259259259259,0.538148148148148,"AL","ANA","W",1,162,81,100,62,"Y","N","N","N",765,5540,1486,274,25,159,481,987,129,48,52,50,697,644,3.99,7,10,66,4354,1455,160,457,1106,91,159,0.985,"Los Angeles Angels of Anaheim","Angel Stadium",3336747,103,102,"LAA","ANA","ANA",119216333,89495289,37802000.7497743,0.786229390257273
"245",2008,"LAN",0.26375,0.262974358974359,0.507846153846154,"NL","LAD","W",1,162,81,84,78,"Y","N","N","N",700,5506,1455,271,29,137,543,1032,126,43,43,38,648,591,3.68,5,11,35,4342,1381,123,480,1205,101,138,0.984,"Los Angeles Dodgers","Dodger Stadium",3730553,98,97,"LAD","LAN","LAN",118588536,89495289,37802000.7497743,0.769621883047387
"246",2008,"MIL",0.272388888888889,0.334166666666667,0.606555555555556,"NL","MIL","C",2,162,81,90,72,"N","Y","N","N",750,5535,1398,324,35,198,550,1203,108,38,69,43,689,623,3.85,12,10,45,4367,1415,175,528,1110,101,160,0.984,"Milwaukee Brewers","Miller Park",3068458,98,98,"MIL","ML4","MIL",80937499,89495289,37802000.7497743,-0.226384578336137
"247",2008,"MIN",0.334,0.381592592592593,0.715592592592593,"AL","MIN","C",2,163,81,88,75,"N","N","N","N",829,5641,1572,298,49,111,529,979,102,42,36,72,745,675,4.16,5,10,42,4377,1568,183,406,995,108,168,0.982,"Minnesota Twins","Hubert H Humphrey Metrodome",2302431,96,96,"MIN","MIN","MIN",56932766,89495289,37802000.7497743,-0.861396813770352
"248",2008,"NYA",0.27041935483871,0.289483870967742,0.559903225806452,"AL","NYY","E",3,162,81,89,73,"N","N","N","N",789,5572,1512,289,20,180,535,1015,118,39,80,39,727,685,4.28,1,11,42,4325,1478,143,489,1141,83,141,0.986,"New York Yankees","Yankee Stadium II",4298655,103,102,"NYY","NYA","NYA",207896789,89495289,37802000.7497743,3.13214903051678
